[INFO 10:01:34] alexdauenhauer.catppuccin-noctis-icons activated
[INFO 10:01:34] catppuccin-noctis-icons.hidesExplorerArrows changed, updating to false
[INFO 10:15:16] catppuccin-noctis-icons.hidesExplorerArrows changed, updating to false
[INFO 10:15:16] catppuccin-noctis-icons.folders.associations changed, updating to undefined
[INFO 10:15:16] catppuccin-noctis-icons.files.associations changed, updating to undefined
[INFO 10:15:45] catppuccin-noctis-icons.hidesExplorerArrows changed, updating to false
[INFO 10:15:45] catppuccin-noctis-icons.folders.associations changed, updating to undefined
[INFO 10:15:45] catppuccin-noctis-icons.files.associations changed, updating to undefined
[INFO 10:16:23] catppuccin-noctis-icons.hidesExplorerArrows changed, updating to false
[INFO 10:16:23] catppuccin-noctis-icons.folders.associations changed, updating to undefined
[INFO 10:16:23] catppuccin-noctis-icons.files.associations changed, updating to undefined
[INFO 10:17:10] catppuccin-noctis-icons.hidesExplorerArrows changed, updating to false
[INFO 10:17:10] catppuccin-noctis-icons.folders.associations changed, updating to undefined
[INFO 10:17:10] catppuccin-noctis-icons.files.associations changed, updating to undefined
[INFO 10:17:11] catppuccin-noctis-icons.hidesExplorerArrows changed, updating to false
[INFO 10:17:11] catppuccin-noctis-icons.folders.associations changed, updating to undefined
[INFO 10:17:11] catppuccin-noctis-icons.files.associations changed, updating to undefined
[INFO 10:17:23] catppuccin-noctis-icons.hidesExplorerArrows changed, updating to false
[INFO 10:17:23] catppuccin-noctis-icons.folders.associations changed, updating to undefined
[INFO 10:17:23] catppuccin-noctis-icons.files.associations changed, updating to undefined
[INFO 10:17:50] catppuccin-noctis-icons.hidesExplorerArrows changed, updating to false
[INFO 10:17:50] catppuccin-noctis-icons.folders.associations changed, updating to undefined
[INFO 10:17:50] catppuccin-noctis-icons.files.associations changed, updating to undefined
[INFO 10:17:51] catppuccin-noctis-icons.hidesExplorerArrows changed, updating to false
[INFO 10:17:51] catppuccin-noctis-icons.folders.associations changed, updating to undefined
[INFO 10:17:51] catppuccin-noctis-icons.files.associations changed, updating to undefined
[INFO 10:17:52] catppuccin-noctis-icons.hidesExplorerArrows changed, updating to false
[INFO 10:17:52] catppuccin-noctis-icons.folders.associations changed, updating to undefined
[INFO 10:17:52] catppuccin-noctis-icons.files.associations changed, updating to undefined
[INFO 10:17:56] catppuccin-noctis-icons.hidesExplorerArrows changed, updating to false
[INFO 10:17:56] catppuccin-noctis-icons.folders.associations changed, updating to undefined
[INFO 10:17:56] catppuccin-noctis-icons.files.associations changed, updating to undefined
[INFO 10:18:23] catppuccin-noctis-icons.hidesExplorerArrows changed, updating to false
[INFO 10:18:23] catppuccin-noctis-icons.folders.associations changed, updating to undefined
[INFO 10:18:23] catppuccin-noctis-icons.files.associations changed, updating to undefined
[INFO 10:18:26] catppuccin-noctis-icons.hidesExplorerArrows changed, updating to false
[INFO 10:18:26] catppuccin-noctis-icons.folders.associations changed, updating to undefined
[INFO 10:18:26] catppuccin-noctis-icons.files.associations changed, updating to undefined
[INFO 10:18:27] catppuccin-noctis-icons.hidesExplorerArrows changed, updating to false
[INFO 10:18:27] catppuccin-noctis-icons.folders.associations changed, updating to undefined
[INFO 10:18:27] catppuccin-noctis-icons.files.associations changed, updating to undefined
[INFO 10:18:57] catppuccin-noctis-icons.hidesExplorerArrows changed, updating to false
[INFO 10:18:57] catppuccin-noctis-icons.folders.associations changed, updating to undefined
[INFO 10:18:57] catppuccin-noctis-icons.files.associations changed, updating to undefined
[INFO 10:19:01] catppuccin-noctis-icons.hidesExplorerArrows changed, updating to false
[INFO 10:19:01] catppuccin-noctis-icons.folders.associations changed, updating to undefined
[INFO 10:19:01] catppuccin-noctis-icons.files.associations changed, updating to undefined
[INFO 10:22:05] catppuccin-noctis-icons.hidesExplorerArrows changed, updating to false
[INFO 10:22:05] catppuccin-noctis-icons.folders.associations changed, updating to undefined
[INFO 10:22:05] catppuccin-noctis-icons.files.associations changed, updating to undefined
[INFO 10:22:07] catppuccin-noctis-icons.hidesExplorerArrows changed, updating to false
[INFO 10:22:07] catppuccin-noctis-icons.folders.associations changed, updating to undefined
[INFO 10:22:07] catppuccin-noctis-icons.files.associations changed, updating to undefined
[INFO 10:22:13] catppuccin-noctis-icons.hidesExplorerArrows changed, updating to false
[INFO 10:22:13] catppuccin-noctis-icons.folders.associations changed, updating to undefined
[INFO 10:22:13] catppuccin-noctis-icons.files.associations changed, updating to undefined
[INFO 10:22:21] catppuccin-noctis-icons.hidesExplorerArrows changed, updating to false
[INFO 10:22:21] catppuccin-noctis-icons.folders.associations changed, updating to undefined
[INFO 10:22:21] catppuccin-noctis-icons.files.associations changed, updating to undefined
[INFO 10:22:40] catppuccin-noctis-icons.hidesExplorerArrows changed, updating to false
[INFO 10:22:40] catppuccin-noctis-icons.folders.associations changed, updating to undefined
[INFO 10:22:40] catppuccin-noctis-icons.files.associations changed, updating to undefined
[INFO 10:23:00] catppuccin-noctis-icons.hidesExplorerArrows changed, updating to false
[INFO 10:23:00] catppuccin-noctis-icons.folders.associations changed, updating to undefined
[INFO 10:23:00] catppuccin-noctis-icons.files.associations changed, updating to undefined
[INFO 10:23:44] catppuccin-noctis-icons.hidesExplorerArrows changed, updating to false
[INFO 10:23:44] catppuccin-noctis-icons.folders.associations changed, updating to undefined
[INFO 10:23:44] catppuccin-noctis-icons.files.associations changed, updating to undefined
[INFO 10:23:48] catppuccin-noctis-icons.hidesExplorerArrows changed, updating to false
[INFO 10:23:48] catppuccin-noctis-icons.folders.associations changed, updating to undefined
[INFO 10:23:48] catppuccin-noctis-icons.files.associations changed, updating to undefined
[INFO 10:23:48] catppuccin-noctis-icons.hidesExplorerArrows changed, updating to false
[INFO 10:23:48] catppuccin-noctis-icons.folders.associations changed, updating to undefined
[INFO 10:23:48] catppuccin-noctis-icons.files.associations changed, updating to undefined
[INFO 10:24:15] catppuccin-noctis-icons.hidesExplorerArrows changed, updating to false
[INFO 10:24:15] catppuccin-noctis-icons.folders.associations changed, updating to undefined
[INFO 10:24:15] catppuccin-noctis-icons.files.associations changed, updating to undefined
[INFO 10:24:20] catppuccin-noctis-icons.hidesExplorerArrows changed, updating to false
[INFO 10:24:20] catppuccin-noctis-icons.folders.associations changed, updating to undefined
[INFO 10:24:20] catppuccin-noctis-icons.files.associations changed, updating to undefined
[INFO 10:24:40] catppuccin-noctis-icons.hidesExplorerArrows changed, updating to false
[INFO 10:24:40] catppuccin-noctis-icons.folders.associations changed, updating to undefined
[INFO 10:24:40] catppuccin-noctis-icons.files.associations changed, updating to undefined
[INFO 10:25:16] catppuccin-noctis-icons.hidesExplorerArrows changed, updating to false
[INFO 10:25:16] catppuccin-noctis-icons.folders.associations changed, updating to undefined
[INFO 10:25:16] catppuccin-noctis-icons.files.associations changed, updating to undefined
[INFO 10:25:29] catppuccin-noctis-icons.hidesExplorerArrows changed, updating to false
[INFO 10:25:29] catppuccin-noctis-icons.folders.associations changed, updating to undefined
[INFO 10:25:29] catppuccin-noctis-icons.files.associations changed, updating to undefined
[INFO 10:26:06] catppuccin-noctis-icons.hidesExplorerArrows changed, updating to false
[INFO 10:26:06] catppuccin-noctis-icons.folders.associations changed, updating to undefined
[INFO 10:26:06] catppuccin-noctis-icons.files.associations changed, updating to undefined
[INFO 10:26:08] catppuccin-noctis-icons.hidesExplorerArrows changed, updating to false
[INFO 10:26:08] catppuccin-noctis-icons.folders.associations changed, updating to undefined
[INFO 10:26:08] catppuccin-noctis-icons.files.associations changed, updating to undefined
[INFO 10:28:35] catppuccin-noctis-icons.hidesExplorerArrows changed, updating to false
[INFO 10:28:35] catppuccin-noctis-icons.folders.associations changed, updating to undefined
[INFO 10:28:35] catppuccin-noctis-icons.files.associations changed, updating to undefined
[INFO 10:28:38] catppuccin-noctis-icons.hidesExplorerArrows changed, updating to false
[INFO 10:28:38] catppuccin-noctis-icons.folders.associations changed, updating to undefined
[INFO 10:28:38] catppuccin-noctis-icons.files.associations changed, updating to undefined
[INFO 10:31:00] catppuccin-noctis-icons.hidesExplorerArrows changed, updating to false
[INFO 10:31:00] catppuccin-noctis-icons.folders.associations changed, updating to undefined
[INFO 10:31:00] catppuccin-noctis-icons.files.associations changed, updating to undefined
[INFO 10:31:38] catppuccin-noctis-icons.hidesExplorerArrows changed, updating to false
[INFO 10:31:38] catppuccin-noctis-icons.folders.associations changed, updating to undefined
[INFO 10:31:38] catppuccin-noctis-icons.files.associations changed, updating to undefined
[INFO 10:32:29] catppuccin-noctis-icons.hidesExplorerArrows changed, updating to false
[INFO 10:32:29] catppuccin-noctis-icons.folders.associations changed, updating to undefined
[INFO 10:32:29] catppuccin-noctis-icons.files.associations changed, updating to undefined
[INFO 10:33:37] catppuccin-noctis-icons.hidesExplorerArrows changed, updating to false
[INFO 10:33:37] catppuccin-noctis-icons.folders.associations changed, updating to undefined
[INFO 10:33:37] catppuccin-noctis-icons.files.associations changed, updating to undefined
[INFO 10:33:39] catppuccin-noctis-icons.hidesExplorerArrows changed, updating to false
[INFO 10:33:39] catppuccin-noctis-icons.folders.associations changed, updating to undefined
[INFO 10:33:39] catppuccin-noctis-icons.files.associations changed, updating to undefined
[INFO 10:33:41] catppuccin-noctis-icons.hidesExplorerArrows changed, updating to false
[INFO 10:33:41] catppuccin-noctis-icons.folders.associations changed, updating to undefined
[INFO 10:33:41] catppuccin-noctis-icons.files.associations changed, updating to undefined
[INFO 10:34:04] catppuccin-noctis-icons.hidesExplorerArrows changed, updating to false
[INFO 10:34:04] catppuccin-noctis-icons.folders.associations changed, updating to undefined
[INFO 10:34:04] catppuccin-noctis-icons.files.associations changed, updating to undefined
[INFO 10:35:33] catppuccin-noctis-icons.hidesExplorerArrows changed, updating to false
[INFO 10:35:33] catppuccin-noctis-icons.folders.associations changed, updating to undefined
[INFO 10:35:33] catppuccin-noctis-icons.files.associations changed, updating to undefined
[INFO 10:35:42] catppuccin-noctis-icons.hidesExplorerArrows changed, updating to false
[INFO 10:35:42] catppuccin-noctis-icons.folders.associations changed, updating to undefined
[INFO 10:35:42] catppuccin-noctis-icons.files.associations changed, updating to undefined
[INFO 10:35:44] catppuccin-noctis-icons.hidesExplorerArrows changed, updating to false
[INFO 10:35:44] catppuccin-noctis-icons.folders.associations changed, updating to undefined
[INFO 10:35:44] catppuccin-noctis-icons.files.associations changed, updating to undefined
[INFO 10:35:47] catppuccin-noctis-icons.hidesExplorerArrows changed, updating to false
[INFO 10:35:47] catppuccin-noctis-icons.folders.associations changed, updating to undefined
[INFO 10:35:47] catppuccin-noctis-icons.files.associations changed, updating to undefined
[INFO 10:35:49] catppuccin-noctis-icons.hidesExplorerArrows changed, updating to false
[INFO 10:35:49] catppuccin-noctis-icons.folders.associations changed, updating to undefined
[INFO 10:35:49] catppuccin-noctis-icons.files.associations changed, updating to undefined
[INFO 10:36:12] catppuccin-noctis-icons.hidesExplorerArrows changed, updating to false
[INFO 10:36:12] catppuccin-noctis-icons.folders.associations changed, updating to undefined
[INFO 10:36:12] catppuccin-noctis-icons.files.associations changed, updating to undefined
[INFO 10:36:26] catppuccin-noctis-icons.hidesExplorerArrows changed, updating to false
[INFO 10:36:26] catppuccin-noctis-icons.folders.associations changed, updating to undefined
[INFO 10:36:26] catppuccin-noctis-icons.files.associations changed, updating to undefined
[INFO 10:37:16] catppuccin-noctis-icons.hidesExplorerArrows changed, updating to false
[INFO 10:37:16] catppuccin-noctis-icons.folders.associations changed, updating to undefined
[INFO 10:37:16] catppuccin-noctis-icons.files.associations changed, updating to undefined
[INFO 10:38:16] catppuccin-noctis-icons.hidesExplorerArrows changed, updating to false
[INFO 10:38:16] catppuccin-noctis-icons.folders.associations changed, updating to undefined
[INFO 10:38:16] catppuccin-noctis-icons.files.associations changed, updating to undefined
[INFO 10:38:17] catppuccin-noctis-icons.hidesExplorerArrows changed, updating to false
[INFO 10:38:17] catppuccin-noctis-icons.folders.associations changed, updating to undefined
[INFO 10:38:17] catppuccin-noctis-icons.files.associations changed, updating to undefined
[INFO 10:38:44] catppuccin-noctis-icons.hidesExplorerArrows changed, updating to false
[INFO 10:38:44] catppuccin-noctis-icons.folders.associations changed, updating to undefined
[INFO 10:38:44] catppuccin-noctis-icons.files.associations changed, updating to undefined
[INFO 10:39:05] catppuccin-noctis-icons.hidesExplorerArrows changed, updating to false
[INFO 10:39:05] catppuccin-noctis-icons.folders.associations changed, updating to undefined
[INFO 10:39:05] catppuccin-noctis-icons.files.associations changed, updating to undefined
[INFO 10:39:08] catppuccin-noctis-icons.hidesExplorerArrows changed, updating to false
[INFO 10:39:08] catppuccin-noctis-icons.folders.associations changed, updating to undefined
[INFO 10:39:08] catppuccin-noctis-icons.files.associations changed, updating to undefined
[INFO 10:39:17] catppuccin-noctis-icons.hidesExplorerArrows changed, updating to false
[INFO 10:39:17] catppuccin-noctis-icons.folders.associations changed, updating to undefined
[INFO 10:39:17] catppuccin-noctis-icons.files.associations changed, updating to undefined
[INFO 10:40:00] catppuccin-noctis-icons.hidesExplorerArrows changed, updating to false
[INFO 10:40:00] catppuccin-noctis-icons.folders.associations changed, updating to undefined
[INFO 10:40:00] catppuccin-noctis-icons.files.associations changed, updating to undefined
[INFO 10:40:05] catppuccin-noctis-icons.hidesExplorerArrows changed, updating to false
[INFO 10:40:05] catppuccin-noctis-icons.folders.associations changed, updating to undefined
[INFO 10:40:05] catppuccin-noctis-icons.files.associations changed, updating to undefined
[INFO 10:41:11] catppuccin-noctis-icons.hidesExplorerArrows changed, updating to false
[INFO 10:41:11] catppuccin-noctis-icons.folders.associations changed, updating to undefined
[INFO 10:41:11] catppuccin-noctis-icons.files.associations changed, updating to undefined
[INFO 10:41:15] catppuccin-noctis-icons.hidesExplorerArrows changed, updating to false
[INFO 10:41:15] catppuccin-noctis-icons.folders.associations changed, updating to undefined
[INFO 10:41:15] catppuccin-noctis-icons.files.associations changed, updating to undefined
[INFO 10:41:16] catppuccin-noctis-icons.hidesExplorerArrows changed, updating to false
[INFO 10:41:16] catppuccin-noctis-icons.folders.associations changed, updating to undefined
[INFO 10:41:16] catppuccin-noctis-icons.files.associations changed, updating to undefined
[INFO 10:41:18] catppuccin-noctis-icons.hidesExplorerArrows changed, updating to false
[INFO 10:41:18] catppuccin-noctis-icons.folders.associations changed, updating to undefined
[INFO 10:41:18] catppuccin-noctis-icons.files.associations changed, updating to undefined
[INFO 10:41:27] catppuccin-noctis-icons.hidesExplorerArrows changed, updating to false
[INFO 10:41:27] catppuccin-noctis-icons.folders.associations changed, updating to undefined
[INFO 10:41:27] catppuccin-noctis-icons.files.associations changed, updating to undefined
[INFO 10:41:52] catppuccin-noctis-icons.hidesExplorerArrows changed, updating to false
[INFO 10:41:52] catppuccin-noctis-icons.folders.associations changed, updating to undefined
[INFO 10:41:52] catppuccin-noctis-icons.files.associations changed, updating to undefined
[INFO 10:42:15] catppuccin-noctis-icons.hidesExplorerArrows changed, updating to false
[INFO 10:42:15] catppuccin-noctis-icons.folders.associations changed, updating to undefined
[INFO 10:42:15] catppuccin-noctis-icons.files.associations changed, updating to undefined
[INFO 10:42:51] catppuccin-noctis-icons.hidesExplorerArrows changed, updating to false
[INFO 10:42:51] catppuccin-noctis-icons.folders.associations changed, updating to undefined
[INFO 10:42:51] catppuccin-noctis-icons.files.associations changed, updating to undefined
[INFO 10:43:30] catppuccin-noctis-icons.hidesExplorerArrows changed, updating to false
[INFO 10:43:30] catppuccin-noctis-icons.folders.associations changed, updating to undefined
[INFO 10:43:30] catppuccin-noctis-icons.files.associations changed, updating to undefined
[INFO 10:44:26] catppuccin-noctis-icons.hidesExplorerArrows changed, updating to false
[INFO 10:44:26] catppuccin-noctis-icons.folders.associations changed, updating to undefined
[INFO 10:44:26] catppuccin-noctis-icons.files.associations changed, updating to undefined
[INFO 10:44:27] catppuccin-noctis-icons.hidesExplorerArrows changed, updating to false
[INFO 10:44:27] catppuccin-noctis-icons.folders.associations changed, updating to undefined
[INFO 10:44:27] catppuccin-noctis-icons.files.associations changed, updating to undefined
[INFO 10:44:30] catppuccin-noctis-icons.hidesExplorerArrows changed, updating to false
[INFO 10:44:30] catppuccin-noctis-icons.folders.associations changed, updating to undefined
[INFO 10:44:30] catppuccin-noctis-icons.files.associations changed, updating to undefined
[INFO 10:44:33] catppuccin-noctis-icons.hidesExplorerArrows changed, updating to false
[INFO 10:44:33] catppuccin-noctis-icons.folders.associations changed, updating to undefined
[INFO 10:44:33] catppuccin-noctis-icons.files.associations changed, updating to undefined
[INFO 10:44:34] catppuccin-noctis-icons.hidesExplorerArrows changed, updating to false
[INFO 10:44:34] catppuccin-noctis-icons.folders.associations changed, updating to undefined
[INFO 10:44:34] catppuccin-noctis-icons.files.associations changed, updating to undefined
[INFO 10:46:23] catppuccin-noctis-icons.hidesExplorerArrows changed, updating to false
[INFO 10:46:23] catppuccin-noctis-icons.folders.associations changed, updating to undefined
[INFO 10:46:23] catppuccin-noctis-icons.files.associations changed, updating to undefined
[INFO 10:53:35] catppuccin-noctis-icons.hidesExplorerArrows changed, updating to false
[INFO 10:53:35] catppuccin-noctis-icons.folders.associations changed, updating to undefined
[INFO 10:53:35] catppuccin-noctis-icons.files.associations changed, updating to undefined
[INFO 10:54:19] catppuccin-noctis-icons.hidesExplorerArrows changed, updating to false
[INFO 10:54:19] catppuccin-noctis-icons.folders.associations changed, updating to undefined
[INFO 10:54:19] catppuccin-noctis-icons.files.associations changed, updating to undefined
[INFO 10:54:35] catppuccin-noctis-icons.hidesExplorerArrows changed, updating to false
[INFO 10:54:35] catppuccin-noctis-icons.folders.associations changed, updating to undefined
[INFO 10:54:35] catppuccin-noctis-icons.files.associations changed, updating to undefined
[INFO 10:57:32] catppuccin-noctis-icons.hidesExplorerArrows changed, updating to false
[INFO 10:57:32] catppuccin-noctis-icons.folders.associations changed, updating to undefined
[INFO 10:57:32] catppuccin-noctis-icons.files.associations changed, updating to undefined
[INFO 10:57:33] catppuccin-noctis-icons.hidesExplorerArrows changed, updating to false
[INFO 10:57:33] catppuccin-noctis-icons.folders.associations changed, updating to undefined
[INFO 10:57:33] catppuccin-noctis-icons.files.associations changed, updating to undefined
[INFO 11:02:37] catppuccin-noctis-icons.hidesExplorerArrows changed, updating to false
[INFO 11:02:37] catppuccin-noctis-icons.folders.associations changed, updating to undefined
[INFO 11:02:37] catppuccin-noctis-icons.files.associations changed, updating to undefined
[INFO 11:02:39] catppuccin-noctis-icons.hidesExplorerArrows changed, updating to false
[INFO 11:02:39] catppuccin-noctis-icons.folders.associations changed, updating to undefined
[INFO 11:02:39] catppuccin-noctis-icons.files.associations changed, updating to undefined
[INFO 11:07:13] catppuccin-noctis-icons.hidesExplorerArrows changed, updating to false
[INFO 11:07:13] catppuccin-noctis-icons.folders.associations changed, updating to undefined
[INFO 11:07:13] catppuccin-noctis-icons.files.associations changed, updating to undefined
[INFO 11:07:14] catppuccin-noctis-icons.hidesExplorerArrows changed, updating to false
[INFO 11:07:14] catppuccin-noctis-icons.folders.associations changed, updating to undefined
[INFO 11:07:14] catppuccin-noctis-icons.files.associations changed, updating to undefined
[INFO 11:07:15] catppuccin-noctis-icons.hidesExplorerArrows changed, updating to false
[INFO 11:07:15] catppuccin-noctis-icons.folders.associations changed, updating to undefined
[INFO 11:07:15] catppuccin-noctis-icons.files.associations changed, updating to undefined
[INFO 11:12:37] catppuccin-noctis-icons.hidesExplorerArrows changed, updating to false
[INFO 11:12:37] catppuccin-noctis-icons.folders.associations changed, updating to undefined
[INFO 11:12:37] catppuccin-noctis-icons.files.associations changed, updating to undefined
[INFO 11:13:34] catppuccin-noctis-icons.hidesExplorerArrows changed, updating to false
[INFO 11:13:34] catppuccin-noctis-icons.folders.associations changed, updating to undefined
[INFO 11:13:34] catppuccin-noctis-icons.files.associations changed, updating to undefined
[INFO 11:13:42] catppuccin-noctis-icons.hidesExplorerArrows changed, updating to false
[INFO 11:13:42] catppuccin-noctis-icons.folders.associations changed, updating to undefined
[INFO 11:13:42] catppuccin-noctis-icons.files.associations changed, updating to undefined
[INFO 11:13:49] catppuccin-noctis-icons.hidesExplorerArrows changed, updating to false
[INFO 11:13:49] catppuccin-noctis-icons.folders.associations changed, updating to undefined
[INFO 11:13:49] catppuccin-noctis-icons.files.associations changed, updating to undefined
[INFO 11:13:49] catppuccin-noctis-icons.hidesExplorerArrows changed, updating to false
[INFO 11:13:49] catppuccin-noctis-icons.folders.associations changed, updating to undefined
[INFO 11:13:49] catppuccin-noctis-icons.files.associations changed, updating to undefined
[INFO 11:14:22] catppuccin-noctis-icons.hidesExplorerArrows changed, updating to false
[INFO 11:14:22] catppuccin-noctis-icons.folders.associations changed, updating to undefined
[INFO 11:14:22] catppuccin-noctis-icons.files.associations changed, updating to undefined
[INFO 11:14:34] catppuccin-noctis-icons.hidesExplorerArrows changed, updating to false
[INFO 11:14:34] catppuccin-noctis-icons.folders.associations changed, updating to undefined
[INFO 11:14:34] catppuccin-noctis-icons.files.associations changed, updating to undefined
[INFO 11:15:02] catppuccin-noctis-icons.hidesExplorerArrows changed, updating to false
[INFO 11:15:02] catppuccin-noctis-icons.folders.associations changed, updating to undefined
[INFO 11:15:02] catppuccin-noctis-icons.files.associations changed, updating to undefined
[INFO 11:15:27] catppuccin-noctis-icons.hidesExplorerArrows changed, updating to false
[INFO 11:15:27] catppuccin-noctis-icons.folders.associations changed, updating to undefined
[INFO 11:15:27] catppuccin-noctis-icons.files.associations changed, updating to undefined
[INFO 11:16:07] catppuccin-noctis-icons.hidesExplorerArrows changed, updating to false
[INFO 11:16:07] catppuccin-noctis-icons.folders.associations changed, updating to undefined
[INFO 11:16:07] catppuccin-noctis-icons.files.associations changed, updating to undefined
[INFO 11:16:09] catppuccin-noctis-icons.hidesExplorerArrows changed, updating to false
[INFO 11:16:09] catppuccin-noctis-icons.folders.associations changed, updating to undefined
[INFO 11:16:09] catppuccin-noctis-icons.files.associations changed, updating to undefined
[INFO 11:16:36] catppuccin-noctis-icons.hidesExplorerArrows changed, updating to false
[INFO 11:16:36] catppuccin-noctis-icons.folders.associations changed, updating to undefined
[INFO 11:16:36] catppuccin-noctis-icons.files.associations changed, updating to undefined
[INFO 11:17:36] catppuccin-noctis-icons.hidesExplorerArrows changed, updating to false
[INFO 11:17:36] catppuccin-noctis-icons.folders.associations changed, updating to undefined
[INFO 11:17:36] catppuccin-noctis-icons.files.associations changed, updating to undefined
[INFO 11:17:56] catppuccin-noctis-icons.hidesExplorerArrows changed, updating to false
[INFO 11:17:56] catppuccin-noctis-icons.folders.associations changed, updating to undefined
[INFO 11:17:56] catppuccin-noctis-icons.files.associations changed, updating to undefined
[INFO 11:18:38] catppuccin-noctis-icons.hidesExplorerArrows changed, updating to false
[INFO 11:18:38] catppuccin-noctis-icons.folders.associations changed, updating to undefined
[INFO 11:18:38] catppuccin-noctis-icons.files.associations changed, updating to undefined
[INFO 11:18:40] catppuccin-noctis-icons.hidesExplorerArrows changed, updating to false
[INFO 11:18:40] catppuccin-noctis-icons.folders.associations changed, updating to undefined
[INFO 11:18:40] catppuccin-noctis-icons.files.associations changed, updating to undefined
[INFO 11:19:34] catppuccin-noctis-icons.hidesExplorerArrows changed, updating to false
[INFO 11:19:34] catppuccin-noctis-icons.folders.associations changed, updating to undefined
[INFO 11:19:34] catppuccin-noctis-icons.files.associations changed, updating to undefined
[INFO 11:19:36] catppuccin-noctis-icons.hidesExplorerArrows changed, updating to false
[INFO 11:19:36] catppuccin-noctis-icons.folders.associations changed, updating to undefined
[INFO 11:19:36] catppuccin-noctis-icons.files.associations changed, updating to undefined
[INFO 11:20:14] catppuccin-noctis-icons.hidesExplorerArrows changed, updating to false
[INFO 11:20:14] catppuccin-noctis-icons.folders.associations changed, updating to undefined
[INFO 11:20:14] catppuccin-noctis-icons.files.associations changed, updating to undefined
[INFO 11:22:23] catppuccin-noctis-icons.hidesExplorerArrows changed, updating to false
[INFO 11:22:23] catppuccin-noctis-icons.folders.associations changed, updating to undefined
[INFO 11:22:23] catppuccin-noctis-icons.files.associations changed, updating to undefined
[INFO 11:22:45] catppuccin-noctis-icons.hidesExplorerArrows changed, updating to false
[INFO 11:22:45] catppuccin-noctis-icons.folders.associations changed, updating to undefined
[INFO 11:22:45] catppuccin-noctis-icons.files.associations changed, updating to undefined
[INFO 11:22:46] catppuccin-noctis-icons.hidesExplorerArrows changed, updating to false
[INFO 11:22:46] catppuccin-noctis-icons.folders.associations changed, updating to undefined
[INFO 11:22:46] catppuccin-noctis-icons.files.associations changed, updating to undefined
[INFO 11:22:48] catppuccin-noctis-icons.hidesExplorerArrows changed, updating to false
[INFO 11:22:48] catppuccin-noctis-icons.folders.associations changed, updating to undefined
[INFO 11:22:48] catppuccin-noctis-icons.files.associations changed, updating to undefined
[INFO 11:22:49] catppuccin-noctis-icons.hidesExplorerArrows changed, updating to false
[INFO 11:22:49] catppuccin-noctis-icons.folders.associations changed, updating to undefined
